Date,AAPL,JPM,JNJ,XOM,PG,CAT,NEE,AMZN,LIN,PLD
2024-01-16,1.1115907610617677,0.8687107498870538,0.32668872811247285,0.5262623024369112,0.36072082383640397,1.1062018765362114,0.6931817704368258,1.5212520664276659,0.7161026841658173,1.2089295895372139
2024-01-17,1.1103521850704259,0.8646740895356,0.3268904703606232,0.5280463796952659,0.358329109721298,1.113484707648773,0.7054946292084154,1.5173643390966518,0.7121015367801814,1.2166251182499084
2024-01-18,1.122974774073054,0.8595000159620286,0.32718070749152883,0.5252043864700613,0.35369913505257095,1.1135447667299914,0.700720719736125,1.5130242076047844,0.7082834887325898,1.2091441434587487
2024-01-19,1.1353460042978567,0.8470651744904387,0.3169748870930182,0.5106497418572009,0.3269062316677136,1.1199012424033776,0.6813130841033613,1.5242260492571351,0.6944974486761054,1.2406917678140061
2024-01-22,1.1405686273772082,0.8430376555322784,0.3180496509899396,0.5162813565365133,0.3173139547501797,1.113058256094325,0.6769019329718442,1.519511087051514,0.697039677446606,1.2402030430762851
2024-01-23,1.1441870868945558,0.8575243620043862,0.3275997415059989,0.5071688169459138,0.3250010568412487,1.1181924734216615,0.701120412553206,1.5102078102108358,0.698310405533548,1.2506599701229262
2024-01-24,1.1376059456958363,0.8535605756636562,0.3318783809753185,0.5145287195026605,0.3372220240233241,1.1190373088743393,0.6984592967600698,1.5214291630546388,0.7089324729759171,1.2420567973990948
2024-01-25,1.1363082392748665,0.8570418841371162,0.3325886144788883,0.5220432310874068,0.34364237548809046,1.1290601163445548,0.7043106214314804,1.519363116709244,0.709943432436271,1.242541731316659
2024-01-26,1.1368115323338281,0.8576619625462386,0.3330355373141411,0.5208871770363753,0.3432811216363303,1.1296124992169745,0.6980812537033451,1.5190589055587618,0.7093659384303341,1.2416194836242695
2024-01-29,1.1302128056240095,0.8581917927008313,0.3362402943572581,0.4973073646093201,0.34732200400960833,1.1302295768116695,0.7100645577179492,1.517347476303829,0.7076239696609056,1.2375290965441814
2024-01-30,1.1307247660549142,0.856377068128826,0.33700196078943645,0.4978132937328467,0.34714975222415123,1.1290126230376032,0.7115677118383772,1.5157651244318653,0.7089664914793894,1.2370674819428191
2024-01-31,1.1273101454866492,0.8555903907685641,0.30213172316251313,0.500136663726673,0.35023798230853626,1.1279063133001155,0.7127084156457695,1.518058334687001,0.713616170026041,1.214613134545027
2024-02-01,1.1333628899090917,0.8508187557867897,0.29297868901958,0.47990138334420834,0.3526081280490243,1.1810463314865127,0.7341399370786048,1.5205817959758492,0.7072696149211638,1.230565733709522
2024-02-02,1.1248229373674978,0.8557944435828971,0.2803486117008873,0.48390818042867295,0.3447242626335773,1.2024433695671712,0.7203955511617073,1.557367696493628,0.7044143742361336,1.2168489781589436
2024-02-05,1.103354585907485,0.8713645681334357,0.28142955973591405,0.5182496794878613,0.35547629700223393,1.2292860943945654,0.7207524315147044,1.5138316702277848,0.7148949926231163,1.2109898074728305
2024-02-06,1.1293262167513967,0.8885643939308998,0.28112372857922974,0.5279714813509092,0.36044726217500117,1.246423329655108,0.718774238671133,1.4632507262565757,0.7053159513189269,1.20795205079128
2024-02-07,1.120206093142972,0.8906541961623998,0.27735743678573055,0.5269081346721824,0.3564423542019799,1.2524464842763767,0.7254818188503397,1.4592065274602686,0.7043659663272274,1.2013616553714648
2024-02-08,1.1165466257969214,0.8903852483795283,0.2799385501209924,0.5091182440250778,0.3680362641086734,1.270927700882391,0.725726216921572,1.4754529548710775,0.6772455416822634,1.2196940034874015
2024-02-09,1.1116576357527135,0.8910028568453466,0.2838197297876463,0.4995919245068938,0.35962181303086227,1.2719060228878898,0.7232018757732936,1.4772786541702556,0.6789607193530214,1.227837059680328
2024-02-12,1.1144180525360279,0.8853437072121417,0.2761024258824598,0.5034266799673535,0.35468852376728066,1.2705281695769202,0.7109922179511745,1.4747248358972656,0.6792113002251793,1.2267087984371803
2024-02-13,1.1107019438904273,0.8822589542270233,0.28023233727524793,0.5006391405585899,0.3548050133311393,1.2798323667572131,0.7363261529154964,1.47803638877138,0.6787738090200595,1.218786815624624
2024-02-14,1.0976349140568835,0.8827543018704548,0.27565024695665297,0.5016600538511786,0.34427404980278103,1.2887571063432706,0.7376440362380677,1.4760462889407835,0.6792358979579269,1.213559121920533
2024-02-15,1.0947910894618131,0.8883718984416601,0.279475393189076,0.5095361586936475,0.34600950617567977,1.2917398869996115,0.7445529043206522,1.4706776460866449,0.6857644981479075,1.2171983222670382
2024-02-16,1.0944858708986016,0.8884793911811717,0.2815830029272688,0.5089241278297247,0.34484755245100784,1.2890908260522986,0.7427585623050911,1.4679059866395519,0.6831896555607676,1.2146557804864466
2024-02-20,1.0978998245024454,0.882712625843834,0.2740869252867825,0.5159931304829576,0.33294184307377744,1.3054347382101528,0.7390889650430406,1.4607170136867378,0.6596231802556698,1.21475976663045
2024-02-21,1.0969582274243974,0.8840234827310057,0.2793052425472644,0.5080597223557246,0.33827460454518865,1.3077118012820554,0.7413577074781899,1.4593077995620776,0.6586225668917282,1.214775837738427
2024-02-22,1.0749671488809922,0.8731868098735043,0.2737087389783635,0.5065206914499052,0.3374396667900249,1.2881543326389577,0.6914751721122686,1.4655273184297855,0.6920779246005422,1.1957451527291563
2024-02-23,1.0761933589612902,0.8718815743675641,0.2731891805589849,0.5049294714177717,0.3380728432393881,1.2862965953712202,0.6918137739828449,1.4678300265623643,0.6949555659280564,1.1954432030308282
2024-02-26,1.0778516981018413,0.8712187492514352,0.2753984181079543,0.5009357839381519,0.3408929359079227,1.2853499540608977,0.7005387789060904,1.4693995522675276,0.6957855276391535,1.1944082325084797
2024-02-27,1.0732023546269065,0.8847277160062239,0.26914861408220103,0.505288602393366,0.33876217889219123,1.28999351599832,0.7081947704277365,1.4613522176141795,0.7371281283407927,1.1882180073628013
2024-02-28,1.0733261484170316,0.8828513525738684,0.26887366202350454,0.5049596965347505,0.3382061810235383,1.2869636029504972,0.7106032038047033,1.4619182668875372,0.7360885371903549,1.1844440187650904
2024-02-29,1.0707671304178425,0.886870436204927,0.264306310820774,0.5038825471561853,0.33282004394662645,1.2892497870350759,0.7086276620424051,1.4674682626446711,0.7369154509046325,1.1835701934989074
2024-03-01,1.0607062586708462,0.8809075522660654,0.2641127392033186,0.5125442639316506,0.3319042347208973,1.3049667164260357,0.7024462153927014,1.459154949220359,0.7374728368751412,1.1794604207208967
2024-03-04,1.0658691605376385,0.8872403523001017,0.26743460125987534,0.5139300716053513,0.3252972511824668,1.3020657830916016,0.6898669428483598,1.4651643597485497,0.7357362353006761,1.1713325750269519
2024-03-05,1.0602334411097993,0.8696292074099234,0.25884069896214973,0.49551082654116996,0.32243804437657486,1.3123181683462977,0.6646170571604088,1.4642690833596652,0.7033967291996672,1.1679539650943214
2024-03-06,1.057481951858249,0.8695907709691589,0.2575044685138497,0.4980684556202264,0.3222427216910793,1.312069962849435,0.6648777504836092,1.4606064485592303,0.7036668105561875,1.1678428190307686
2024-03-07,1.0530457582569572,0.8398896177071757,0.24789268868553085,0.486266988875494,0.3071704786861376,1.300095723950925,0.6729506023499973,1.4833713321919606,0.7004374794996838,1.150667629852149
2024-03-08,1.0438463391499488,0.8366252950635088,0.24521722552044734,0.4800696063773011,0.3072459594423709,1.297165434621094,0.6556494849468956,1.4832395887178778,0.7013221127984473,1.1373221148556012
2024-03-11,1.048369657935915,0.7835389245901199,0.23438448628379077,0.4809783486789052,0.30328843483147605,1.2888790205134355,0.6644748474826226,1.497508512492419,0.6817059425289564,1.1267019283125588
2024-03-12,1.044432397865643,0.8218614822773542,0.24517697969955904,0.4673357194549871,0.31146542925039333,1.2404425515038486,0.6525362249916851,1.5035633737258578,0.6752456930772248,1.1002218483474608
2024-03-13,1.0493861831185805,0.8166509273409885,0.24912852531649035,0.4626887609838583,0.31223600549322694,1.2356231256157062,0.6440312267831613,1.5054374911812107,0.6699653796950358,1.1042778535693254
2024-03-14,1.0480543890396827,0.808671636262722,0.25067737958158365,0.46125656736308007,0.30603922645862347,1.252349931825496,0.634525848784131,1.5001915730825666,0.658205212377414,1.1143961551234929
2024-03-15,1.0512796311548138,0.7753685857465304,0.25589522376656176,0.4340180197660729,0.3146870609984108,1.2236932679744124,0.6374499616209945,1.5219009453946917,0.6457855216988064,1.1190283024032068
2024-03-18,1.0504159810155367,0.7720097807752706,0.2596710900055823,0.4525571820638898,0.3114415929528098,1.2443824663002623,0.6375240894587562,1.503391191537522,0.6301587737214949,1.127119256816814
2024-03-19,1.0590526687636177,0.7456129306479542,0.25118174687938755,0.4478332228045293,0.3150748365539484,1.2401598062269672,0.6437017499055595,1.5073186171239341,0.6143731615274056,1.1062852354091004
2024-03-20,1.0586051914077756,0.7470398434946892,0.24392276020947434,0.43249269741738317,0.3068922984537984,1.2302777497264814,0.6500409281135503,1.5217254070357331,0.600163713733098,1.0970088658727897
2024-03-21,1.0527883944380543,0.7346047012572028,0.2465009863724245,0.3987546920100565,0.31657877898057923,1.2294243217638745,0.6610930994936703,1.5128757911755057,0.600570511805553,1.112378964578236
2024-03-22,1.0632347462558156,0.7174502072286214,0.2281199691760516,0.37703479997378464,0.32253357443764413,1.2291396833509178,0.6538478308368684,1.5186185527555243,0.6035937613274914,1.091501049823208
2024-03-25,1.0639300109028273,0.7208062103226139,0.22794545213939993,0.37526274353870415,0.325516228112407,1.2310364136218617,0.649326488052646,1.5166640532988747,0.6035725029711736,1.0942628932369618
2024-03-26,1.0636983339158024,0.7261311722052197,0.22371470328915416,0.3776174909979205,0.3183515021093147,1.2363230345457616,0.6461224200536697,1.5232055565283644,0.6008183982938191,1.0910421317404848
2024-03-27,1.071459474936601,0.7317709061918127,0.2303627860533017,0.3806442591630033,0.32416672325697693,1.2428066021401112,0.6653896257038263,1.5203274327968308,0.595748406170008,1.10287218847335
2024-03-28,1.0711673733843081,0.7323914112649099,0.2284898194341914,0.38323197254798474,0.32480160669505176,1.2450135525505677,0.6652940887012737,1.5189885804231933,0.595983120926748,1.1026272793845582
2024-04-01,1.0671317479637787,0.7433726435088868,0.22250135798261664,0.36997146026814465,0.3288088604834536,1.2519960720530892,0.6634307707398266,1.5093110752222294,0.5985575586816698,1.0935313910016795
2024-04-02,1.064519434342512,0.7439161463988373,0.22190525819736312,0.35523113620924884,0.3266155626929723,1.2453703352702445,0.6633199543458993,1.5012057363077325,0.5985666763318598,1.095498797548929
2024-04-03,1.063412728094912,0.7436163705919466,0.21447153294703547,0.3591271610910396,0.32266953027027084,1.2453346659555018,0.6653256528249742,1.5115433234242193,0.5966251598334825,1.086926844242029
2024-04-04,1.053384247568513,0.7442343617747431,0.22079539887943153,0.3391768946628903,0.32227677287290124,1.2471625626731893,0.6384394376444532,1.51028641608606,0.6001003462978343,1.0862293055860752
2024-04-05,1.0503666724369367,0.7389120296678613,0.22452735530259885,0.3429050190754661,0.326134664593563,1.2311958859275067,0.6448635857053238,1.5297234525441392,0.6080964899925689,1.0827398317775911
2024-04-08,1.0488839126753722,0.7390326028020756,0.23691118310021916,0.34824032763912555,0.3281620641170046,1.2286337687798043,0.648289049358864,1.5233072215173316,0.607457127926257,1.078566007903008
2024-04-09,1.0486103217090175,0.7396880341181273,0.23771047647045532,0.35193687557844505,0.3272511793423854,1.233533514082634,0.647202597706283,1.522698621208346,0.6071143834184526,1.0784084282973239
2024-04-10,1.0490295430831955,0.7417759074985881,0.24634646868404717,0.3429215771526846,0.3219757153171022,1.2249702090586556,0.6578999362657315,1.5111881469386435,0.6156533065419908,1.1045709938717787
2024-04-11,1.0660202202817266,0.7387304464398395,0.24113886452048158,0.34049479025869134,0.3163708071182043,1.2214869325615274,0.6555590409152989,1.5115553778816608,0.615826314701965,1.0989850336256541
2024-04-12,1.0382065550594324,0.8018341952585364,0.24607548069388413,0.3483322617397407,0.31633112887827564,1.2232419675816477,0.6612917689231997,1.49966411091965,0.6220768462730595,1.0940443299202025
2024-04-15,1.0276063981401908,0.8000184284890787,0.23273358736568267,0.3498736432877271,0.3115445117347775,1.2258402417586234,0.6614857887532894,1.473413810837065,0.6222772747770244,1.125236869167993
2024-04-16,1.0312014831183918,0.8183412052504768,0.23687525400366852,0.3521284883599304,0.3098003572124861,1.2300867525881332,0.6627952004591157,1.4739873213611312,0.6204588371283838,1.123416603605984
2024-04-17,1.0324274480751792,0.817375604900714,0.23510632301260603,0.3537834470006149,0.3059725143347536,1.2289477216304912,0.6430900010382508,1.4765693652783802,0.6169502586204918,1.14967693520111
2024-04-18,1.0329842201492332,0.8156150337309327,0.23360673750059,0.3537026439805588,0.30396713736366815,1.2288491282526075,0.6418202455619495,1.4786547157423031,0.6168865656709993,1.1524989251493083
2024-04-19,1.0351464677835698,0.7936595462659757,0.22223867055351235,0.3434887819908074,0.29848036392601385,1.2258023702737095,0.634671781734388,1.489321012155519,0.6137103017738775,1.1533095621332188
2024-04-22,1.0338034820447557,0.8010301381943882,0.23002683895172876,0.34204143145937294,0.3082387530415914,1.2216063198996334,0.6422546237240585,1.4912439102068502,0.6155261681852553,1.1481490795630198
2024-04-23,1.02967746768882,0.804345386776509,0.23052270197008146,0.3417719376952902,0.3097661631692086,1.2216438954891422,0.6477607655941904,1.4863621536986293,0.6059368084670969,1.1439877578143502
2024-04-24,1.029083879913007,0.8041670196301685,0.2308051361511444,0.3417388847441756,0.3094624399294891,1.2216524442590395,0.6474787426256639,1.4871718327772256,0.6060260746094904,1.1446461783301127
2024-04-25,1.0340380971955292,0.7904829512565492,0.2509500718127312,0.3294295868989406,0.31527794546561005,1.2438605143521724,0.6387006889353903,1.4771537354154316,0.6136172097000236,1.1398891091970604
2024-04-26,1.026610445042469,0.779533041303797,0.24159490405217837,0.3055751922051443,0.30427006800186635,1.2429452352959929,0.6101674145487626,1.4992288169777328,0.6069508269039667,1.135084747063348
2024-04-29,1.0178282275320731,0.7824641453306098,0.24499493262833524,0.2995478845014932,0.2957597995900395,1.2925384632177959,0.5957568518526388,1.4773901856311789,0.6218513887631614,1.1289182156025193
2024-04-30,1.0198565847598693,0.7774639977087552,0.25665887058539155,0.302074466811379,0.280248555167367,1.3168937881812035,0.5882799971681014,1.5192557236927027,0.6188800558282775,1.1304917947890731
2024-05-01,1.0204762515205361,0.7784600169049036,0.24219130649518142,0.3049976430743619,0.2797064720080613,1.3183775766983123,0.5801610057401583,1.5081801201299256,0.6178079998778737,1.1276133337853484
2024-05-02,1.034464209202253,0.7657521930785356,0.24684188815364813,0.2710434923143324,0.28180324298421366,1.3227876885642746,0.5759005513387694,1.5476090340869961,0.5830901268989391,1.1518612518698885
2024-05-03,1.0758584818581527,0.7421096247679867,0.23450329595346753,0.2557277407069152,0.28229837219282256,1.317393749480067,0.5847211377442578,1.5426543745128805,0.5768786252988862,1.1652262892503116
2024-05-06,1.0614190871273903,0.736173699854214,0.2284825132699532,0.2485753133410051,0.27857402369999146,1.3090090237952927,0.5956184436053975,1.5482575122909321,0.5754849323157012,1.1595467684854237
2024-05-07,1.0247877963075147,0.7293817504773981,0.2290653336762001,0.22214082134342125,0.28128780210910215,1.3126821333451661,0.6096805016206223,1.5661218085823343,0.5696393950101463,1.1615705989101375
